customer_id,gender,is_senior,has_partner,has_dependents,months_as_customer,has_phone_service,has_multiple_lines,primary_product,has_security_product,has_backup_product,has_protection_plan,has_support_plan,has_streaming_tv,has_streaming_movies,account_type,is_paperless,payment_method,monthly_transaction_volume,total_transaction_volume,churned,revenue_per_month,charge_consistency,is_high_value,is_early_stage,tenure_group,product_adoption_score,is_multi_product,is_autopay
0282-NVSJS,Female,1,1,1,12,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.9,0,29.66,0.9879,0,1,early,1,0,0
9090-SGQXL,Male,1,1,0,68,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,7299.65,1,107.35,0.9809,1,0,loyal,4,1,0
6595-YGXIT,Male,1,0,0,25,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.95,2291.2,1,91.65,0.9705,0,0,established,2,0,0
7353-YOWFP,Female,0,0,0,7,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,129.15,0,18.45,1.0976,0,1,early,0,0,0
9835-ZIITK,Male,1,1,0,66,1,Yes,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.85,7491.75,1,113.51,0.9766,1,0,loyal,5,1,0
8008-ESFLK,Female,0,1,0,53,1,No,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,110.5,5835.5,0,110.1,1.0036,1,0,loyal,6,1,0
7537-CBQUZ,Male,1,0,0,63,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),109.4,7031.45,0,111.61,0.9802,1,0,loyal,5,1,1
1555-DJEQW,Female,0,1,1,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.2,7723.9,1,110.34,1.035,1,0,loyal,6,1,1
5649-TJHOV,Male,1,1,0,27,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),36.5,1032.0,1,38.22,0.955,0,0,established,1,0,1
0519-XUZJU,Female,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.75,70.75,1,70.75,1.0,0,1,early,0,0,0
3363-EWLGO,Female,0,0,0,5,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,109.6,0,21.92,0.9101,0,1,early,0,0,0
4750-UKWJK,Female,1,1,0,37,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,19.6,727.8,0,19.67,0.9964,0,0,established,0,0,0
6338-AVWCY,Male,0,0,0,3,0,No phone service,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,40.15,130.75,1,43.58,0.9213,0,1,early,2,0,0
1689-YQBYY,Female,0,0,1,12,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.6,893.0,0,74.42,1.0293,0,1,early,0,0,0
4487-ZYJZK,Female,0,1,1,38,1,No,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,763.1,0,20.08,0.9761,0,0,established,0,0,1
2959-FENLU,Female,0,0,0,9,1,No,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),85.3,781.4,0,86.82,0.9825,0,1,early,2,0,1
0708-LGSMF,Male,0,1,0,13,1,Yes,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,65.85,902.25,0,69.4,0.9488,0,0,growing,2,0,0
9253-QXKBE,Male,1,1,0,29,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.45,2653.65,1,91.51,1.0321,1,0,established,2,0,0
7634-HLQJR,Female,0,1,1,47,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1016.7,0,21.63,0.927,0,0,established,0,0,1
0487-RPVUM,Male,0,1,0,61,1,Yes,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,0,97.44,1.0201,1,0,loyal,4,1,1
4079-ULGFR,Male,0,0,0,16,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,275.7,0,17.23,1.1608,0,0,growing,0,0,0
2516-XSJKX,Female,0,1,1,41,1,No,DSL,1,1,0,1,1,1,Two year,0,Electronic check,78.45,3126.45,0,76.25,1.0289,0,0,established,5,1,0
0057-QBUQH,Female,0,0,1,43,1,Yes,No,0,0,0,0,0,0,Two year,1,Electronic check,25.1,1070.15,0,24.89,1.0084,0,0,established,0,0,0
9445-SZLCH,Female,0,1,1,36,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,1,96.05,1.0135,1,0,established,3,1,1
6599-SFQVE,Female,0,0,0,6,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.0,340.4,0,56.73,0.9695,0,1,early,1,0,0
8331-ZXFOE,Female,0,0,0,58,1,Yes,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),71.1,4299.2,0,74.12,0.9593,0,0,loyal,4,1,1
4003-FUSHP,Male,0,0,0,19,1,No,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),61.55,1093.2,0,57.54,1.0697,0,0,growing,2,0,1
0356-ERHVT,Male,0,1,0,11,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,47.45,0.9673,0,1,early,0,0,1
7325-ENZFI,Female,0,0,0,39,0,No phone service,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.3,1630.4,0,41.81,0.9639,0,0,established,3,1,1
4884-ZTHVF,Female,1,0,0,8,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,87.1,713.6,0,89.2,0.9765,0,1,early,2,0,0
3920-HIHMQ,Female,0,0,1,26,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,49.5,1265.65,0,48.68,1.0168,0,0,established,0,0,0
3055-OYMSE,Female,1,0,0,53,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.8,4003.85,0,75.54,0.977,0,0,loyal,1,0,1
0613-WUXUM,Female,0,1,1,70,1,No,No,0,0,0,0,0,0,Two year,1,Mailed check,19.2,1401.4,0,20.02,0.959,0,0,loyal,0,0,0
7568-PODML,Male,0,0,0,1,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,45.3,45.3,1,45.3,1.0,0,1,early,2,0,0
4458-KVRBJ,Male,0,0,0,59,1,Yes,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1510.5,0,25.6,0.9766,0,0,loyal,0,0,0
5349-IECLD,Male,0,0,0,2,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.95,178.1,1,89.05,1.0663,1,1,early,3,1,0
1397-XKKWR,Male,0,0,0,7,0,No phone service,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.3,264.8,0,37.83,0.9331,0,1,early,2,0,0
3945-GFWQL,Female,0,0,1,12,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.55,480.6,1,40.05,1.1124,0,1,early,0,0,0
8097-OMULG,Male,0,1,1,59,1,No,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),76.75,4541.9,0,76.98,0.997,0,0,loyal,5,1,1
6013-BHCAW,Male,0,1,1,61,1,Yes,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),81.0,4976.15,0,81.58,0.9929,0,0,loyal,4,1,1
0401-WDBXM,Male,0,1,1,72,1,Yes,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.25,0,104.75,1.0076,1,0,loyal,4,1,1
3387-PLKUI,Female,0,1,1,13,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.8,251.25,0,19.33,0.9726,0,0,growing,0,0,0
6096-EGVTU,Female,0,1,1,64,1,Yes,No,0,0,0,0,0,0,One year,0,Mailed check,24.9,1595.5,0,24.93,0.9988,0,0,loyal,0,0,0
3797-VTIDR,Male,0,1,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,23.45,23.45,1,23.45,1.0,0,1,early,0,0,0
5081-NWSUP,Female,0,0,0,10,1,No,DSL,0,1,0,1,0,1,One year,0,Mailed check,64.9,685.55,0,68.55,0.9468,0,1,early,3,1,0
2580-ATZSQ,Female,0,1,1,65,1,No,DSL,1,1,1,0,0,0,One year,0,Bank transfer (automatic),61.35,3874.1,0,59.6,1.0294,0,0,loyal,3,1,1
8085-MSNLK,Female,0,1,0,62,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,113.95,6891.4,0,111.15,1.0252,1,0,loyal,6,1,0
9691-HKOVS,Female,0,1,0,55,1,Yes,DSL,1,1,1,1,1,1,One year,1,Electronic check,90.15,4916.95,0,89.4,1.0084,1,0,loyal,6,1,0
9881-VCZEP,Female,0,1,0,25,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.1,1373.0,0,54.92,0.9851,0,0,established,1,0,0
9526-BIHHD,Male,0,0,0,1,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.7,29.7,1,29.7,1.0,0,1,early,1,0,0
8757-TFHHJ,Male,0,0,0,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),49.8,49.8,0,49.8,1.0,0,1,early,1,0,1
4523-WXCEF,Female,0,1,0,59,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.1,6039.9,1,102.37,0.9876,1,0,loyal,3,1,0
1468-DEFNC,Male,1,1,1,64,1,Yes,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.4,1548.65,0,24.2,1.0083,0,0,loyal,0,0,1
5119-KEPFY,Male,0,1,0,36,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,0,95.56,0.9941,1,0,established,2,0,1
8364-TRMMK,Female,0,0,0,3,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.65,151.3,1,50.43,1.0044,0,1,early,0,0,0
0916-KNFAJ,Male,0,1,0,61,1,Yes,DSL,1,0,1,0,0,1,Two year,1,Mailed check,69.9,4226.7,0,69.29,1.0088,0,0,loyal,3,1,0
8319-QBEHW,Male,0,0,1,26,0,No phone service,DSL,0,1,0,0,1,0,One year,1,Bank transfer (automatic),39.95,1023.75,0,39.38,1.0145,0,0,established,2,0,1
3063-QFSZL,Female,0,0,0,1,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.4,55.4,1,55.4,1.0,0,1,early,1,0,0
8775-LHDJH,Female,1,1,0,1,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.6,90.6,1,90.6,1.0,1,1,early,2,0,0
9625-QNLUX,Male,0,1,1,68,1,No,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),103.25,7074.4,0,104.04,0.9924,1,0,loyal,5,1,1
3097-NQYSN,Male,1,1,0,2,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,86.85,156.35,1,78.18,1.1109,0,1,early,1,0,0
4024-CSNBY,Female,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),94.25,6849.75,0,95.14,0.9906,1,0,loyal,4,1,1
7110-BDTWG,Female,0,1,0,71,0,No phone service,DSL,0,0,1,1,0,1,Two year,1,Electronic check,47.05,3263.6,0,45.97,1.0235,0,0,loyal,3,1,0
7493-GVFIO,Male,0,0,0,57,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1252.85,0,21.98,0.9349,0,0,loyal,0,0,1
0690-SRQID,Male,0,0,0,4,1,No,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.65,67.55,0,16.89,1.1634,0,1,early,0,0,0
9605-WGJVW,Female,1,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,70.2,0,70.2,1.0,0,1,early,0,0,0
9114-DPSIA,Male,0,1,1,72,1,Yes,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.0,5750.0,0,79.86,1.0143,0,0,loyal,5,1,1
4700-UBQMV,Male,0,1,1,21,1,Yes,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),75.9,1549.75,0,73.8,1.0285,0,0,growing,3,1,1
7711-GQBZC,Female,0,1,1,71,1,Yes,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1810.55,0,25.5,0.9686,0,0,loyal,0,0,1
3565-UNOCC,Female,1,1,0,29,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,2952.85,1,101.82,0.9728,1,0,established,3,1,1
4627-MIHJH,Female,1,0,0,69,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,0,Credit card (automatic),110.25,7467.55,0,108.23,1.0187,1,0,loyal,5,1,1
9795-NREXC,Female,0,1,0,64,1,Yes,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,5484.4,0,85.69,0.9919,0,0,loyal,5,1,1
8573-CGOCC,Male,0,0,0,16,1,No,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.75,294.9,0,18.43,1.0716,0,0,growing,0,0,1
7356-AYNJP,Female,0,0,0,4,1,Yes,No,0,0,0,0,0,0,One year,0,Electronic check,23.9,97.5,0,24.38,0.9803,0,1,early,0,0,0
9249-FXSCK,Female,0,0,0,52,1,Yes,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,1,113.78,0.9778,1,0,loyal,5,1,1
5493-SDRDQ,Male,0,0,0,2,1,No,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.1,113.35,1,56.68,0.9721,0,1,early,2,0,0
6286-SUUWT,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,19.95,0,19.95,1.0,0,1,early,0,0,0
4819-HJPIW,Male,0,0,0,18,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.15,476.8,0,26.49,0.9494,0,0,growing,0,0,0
8654-DHAOW,Female,0,0,0,2,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,54.15,101.65,0,50.82,1.0655,0,1,early,1,0,0
5438-QMDDL,Female,0,1,0,19,1,No,DSL,0,1,0,0,0,1,Month-to-month,1,Mailed check,59.8,1130.85,0,59.52,1.0047,0,0,growing,2,0,0
9812-GHVRI,Female,0,0,0,40,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.85,3532.25,0,88.31,0.9495,0,0,established,1,0,1
5553-AOINX,Female,1,1,1,66,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.9,6891.45,0,104.42,1.0046,1,0,loyal,4,1,0
1228-ZLNBX,Male,0,0,0,21,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.3,1570.7,0,74.8,1.0067,0,0,growing,0,0,0
4226-KKDON,Male,0,0,0,8,1,No,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,66.65,520.95,0,65.12,1.0235,0,1,early,3,1,0
3831-YCPUO,Female,0,1,1,72,1,No,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),109.5,7854.9,0,109.1,1.0037,1,0,loyal,6,1,1
7445-WMRBW,Female,0,0,0,48,1,Yes,DSL,0,1,1,1,1,0,One year,1,Bank transfer (automatic),73.85,3581.4,0,74.61,0.9898,0,0,established,4,1,1
3308-DGHKL,Male,0,0,0,69,1,No,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.3,1447.9,0,20.98,0.9199,0,0,loyal,0,0,1
9924-JPRMC,Male,0,0,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,118.2,8547.15,0,118.71,0.9957,1,0,loyal,6,1,0
0080-EMYVY,Female,0,0,0,14,1,No,DSL,0,1,0,0,0,0,One year,0,Credit card (automatic),51.45,727.85,0,51.99,0.9896,0,0,growing,1,0,1
6218-KNUBD,Male,0,0,0,6,1,No,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,59.45,357.6,0,59.6,0.9975,0,1,early,2,0,0
7337-CINUD,Female,0,1,1,8,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,159.35,0,19.92,0.9789,0,1,early,0,0,1
7609-NRNCA,Female,0,0,0,17,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,280.85,0,16.52,1.1834,0,0,growing,0,0,0
0623-EJQEG,Male,0,0,0,65,1,Yes,Fiber optic,1,0,0,1,0,1,One year,0,Electronic check,93.55,6069.25,0,93.37,1.0019,1,0,loyal,3,1,0
7153-CHRBV,Female,0,1,1,57,1,No,DSL,1,0,1,1,0,0,One year,1,Mailed check,59.3,3274.35,0,57.44,1.0324,0,0,loyal,3,1,0
0871-URUWO,Male,0,1,0,13,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),102.25,1359.0,1,104.54,0.9781,1,0,growing,3,1,1
9190-MFJLN,Male,1,0,0,19,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.9,1777.9,1,93.57,1.0249,1,0,growing,3,1,1
6198-PNNSZ,Female,0,1,0,56,1,Yes,Fiber optic,1,1,1,0,1,1,One year,0,Bank transfer (automatic),109.8,6109.65,0,109.1,1.0064,1,0,loyal,5,1,1
3317-VLGQT,Female,0,1,0,14,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.1,1122.4,0,80.17,0.9742,0,0,growing,1,0,0
4132-POCZS,Male,0,1,0,52,0,No phone service,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.9,2020.9,0,38.86,1.0268,0,0,loyal,2,0,0
5614-DNZCE,Female,0,0,0,58,1,No,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),64.9,3795.45,0,65.44,0.9917,0,0,loyal,4,1,1
1095-JUDTC,Female,1,0,0,47,1,Yes,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,95.05,4504.55,1,95.84,0.9918,1,0,established,3,1,0
3896-RCYYE,Female,0,0,0,67,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),53.4,3579.15,0,53.42,0.9996,0,0,loyal,4,1,1
9638-JIQYA,Male,0,0,0,2,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.9,49.7,0,24.85,1.002,0,1,early,0,0,1
3258-SANFR,Male,1,0,0,6,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,276.5,0,46.08,0.9701,0,1,early,0,0,1
3726-TBHQT,Male,0,1,1,71,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.0,8175.9,0,115.15,0.99,1,0,loyal,6,1,1
3190-ITQXP,Female,0,1,1,46,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.25,890.35,0,19.36,1.046,0,0,established,0,0,1
0870-VEMYL,Female,0,0,0,5,1,No,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),53.85,259.8,1,51.96,1.0364,0,1,early,2,0,1
4833-QTJNO,Male,1,1,0,67,1,Yes,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,0,83.41,1.0053,0,0,loyal,2,0,1
3039-MJSLN,Male,0,0,1,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0,16.87,1.1974,0,1,early,0,0,1
0178-CIIKR,Female,0,0,0,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,58.0,0,19.33,1.0321,0,1,early,0,0,0
5385-SUIRI,Male,1,1,0,52,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,5568.35,1,107.08,0.9731,1,0,loyal,4,1,0
3982-XWFZQ,Female,0,1,0,42,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.25,2203.65,1,52.47,0.9577,0,0,established,0,0,0
5774-QPLTF,Male,0,1,1,50,1,No,No,0,0,0,0,0,0,One year,1,Mailed check,20.35,938.95,0,18.78,1.0836,0,0,loyal,0,0,0
2322-VCZHZ,Male,1,1,0,23,1,No,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,0,88.0,1.0227,1,0,growing,3,1,0
5010-IPEAQ,Female,0,1,1,67,0,No phone service,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),54.2,3623.95,0,54.09,1.002,0,0,loyal,5,1,1
4009-ALQFH,Female,0,0,0,25,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.5,2369.05,1,94.76,1.05,1,0,established,4,1,0
6383-ZTSIW,Female,1,1,0,39,1,No,Fiber optic,1,1,0,0,1,1,One year,0,Mailed check,99.1,3877.95,0,99.43,0.9967,1,0,established,4,1,0
8990-YOZLV,Female,0,0,0,69,1,Yes,DSL,1,1,0,1,0,0,Two year,1,Mailed check,66.9,4577.9,0,66.35,1.0083,0,0,loyal,3,1,0
3069-SSVSN,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,One year,0,Mailed check,25.85,25.85,0,25.85,1.0,0,1,early,0,0,0
5222-IMUKT,Male,0,0,0,32,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.5,0,89.73,1.0147,1,0,established,2,0,0
3627-FCRDW,Female,0,0,0,9,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,71.0,672.55,1,74.73,0.9501,0,1,early,0,0,0
7562-GSUHK,Female,0,0,0,16,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,1,98.36,0.9475,1,0,growing,3,1,1
6685-XSHHU,Male,0,1,1,60,1,No,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.95,1270.55,0,21.18,0.9891,0,0,loyal,0,0,1
8901-UPRHR,Female,0,1,1,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.2,7711.45,0,107.1,1.0196,1,0,loyal,5,1,1
4903-UYAVB,Male,0,1,0,5,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,126.05,1,25.21,0.7676,0,1,early,0,0,0
0118-JPNOY,Female,1,0,0,26,1,No,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.8,2193.65,0,84.37,1.0169,0,0,established,2,0,1
6776-TLWOI,Male,0,0,0,3,1,No,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,64.55,1,21.52,0.9224,0,1,early,0,0,0
3845-FXCYS,Male,0,0,0,2,1,No,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.65,31.2,0,15.6,1.2596,0,1,early,0,0,0
5857-XRECV,Female,0,0,1,2,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,38.25,0,19.12,1.0722,0,1,early,0,0,1
0725-CXOTM,Female,0,0,0,36,1,Yes,DSL,1,0,1,1,1,1,One year,1,Credit card (automatic),89.65,3348.1,0,93.0,0.964,0,0,established,5,1,1
4343-EJVQB,Male,0,0,0,7,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,74.35,533.6,0,76.23,0.9753,0,1,early,1,0,0
9000-PLFUZ,Female,1,1,0,60,0,No phone service,DSL,0,1,0,0,1,1,Two year,1,Credit card (automatic),49.45,2907.55,0,48.46,1.0204,0,0,loyal,3,1,1
3427-GGZZI,Female,0,1,0,19,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.1,1620.8,0,85.31,1.0444,0,0,growing,2,0,0
7779-ORAEL,Male,1,1,0,45,1,Yes,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.15,3480.35,0,77.34,0.9717,0,0,established,4,1,1
0644-OQMDK,Male,1,0,0,4,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.65,293.85,0,73.46,0.9617,0,1,early,0,0,0
4077-CROMM,Female,0,1,1,31,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.2,3243.45,1,104.63,0.9959,1,0,established,4,1,0
3154-CFSZG,Male,0,1,1,47,1,No,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,90.05,4137.2,0,88.03,1.0229,1,0,established,3,1,0
2868-MZAGQ,Male,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,1,79.25,1.0,0,1,early,1,0,0
4847-QNOKA,Female,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1,44.9,1.0,0,1,early,0,0,1
2220-IAHLS,Female,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.4,19.4,0,19.4,1.0,0,1,early,0,0,1
1658-XUHBX,Female,1,1,1,59,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),88.75,5348.65,0,90.66,0.9789,0,0,loyal,2,0,1
6379-RXJRQ,Male,0,1,0,10,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,659.65,1,65.96,1.0628,0,1,early,0,0,0
2378-HTWFW,Male,1,0,0,35,1,Yes,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),91.0,3180.5,0,90.87,1.0014,1,0,established,2,0,1
8650-RHRKE,Male,0,0,0,4,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.65,118.5,1,29.62,1.001,0,1,early,1,0,0
4377-VDHYI,Male,0,1,1,32,1,No,Fiber optic,1,1,0,0,0,1,One year,1,Electronic check,90.8,3023.85,0,94.5,0.9608,1,0,established,3,1,0
0475-RIJEP,Male,0,0,0,43,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,3365.85,1,78.28,0.9945,0,0,established,1,0,0
1260-TTRXI,Male,0,0,0,4,1,No,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,54.3,195.3,1,48.82,1.1122,0,1,early,1,0,0
3719-TDVQB,Female,1,1,0,54,1,No,No,0,0,0,0,0,0,Two year,1,Mailed check,18.95,1031.1,0,19.09,0.9927,0,0,loyal,0,0,0
6328-ZPBGN,Female,1,0,0,11,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.15,997.65,1,90.7,1.0491,1,1,early,2,0,1
0201-MIBOL,Female,1,0,0,66,1,Yes,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),102.4,6471.85,0,98.06,1.0443,1,0,loyal,3,1,1
4937-QPZPO,Male,0,1,1,61,1,Yes,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.9,6241.35,0,102.32,0.9763,1,0,loyal,3,1,0
2925-VDZHY,Male,0,1,1,72,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.7,6501.35,0,90.3,0.9823,0,0,loyal,6,1,1
6981-TDRFT,Male,0,1,1,44,0,No phone service,DSL,0,0,1,1,1,1,One year,1,Electronic check,54.3,2317.1,0,52.66,1.0311,0,0,established,4,1,0
3413-CSSTH,Male,0,0,0,41,1,Yes,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,0,54.57,1.0207,0,0,established,1,0,1
